syslog_key|data_source_id|syslog_id|device_type1_key|authentityid|severity_number|severity|syslogtimestamp|syslogdate|day_in_month|month_number|quarter_number|year|week_number|year_for_week|hour|minute|second|time_key|devicename|deviceip|proxyip|description|mnemonic|facility|owning_entity|prdctsrs_value|producttype_value|prdctfmly_value|softwareversion|count
187352|172.25.124.244|599524|6|185334|7|Debug|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
187297|172.25.124.244|599469|1|185185|7|Debug|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187296|172.25.124.244|599468|2|185234|7|Debug|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187351|172.25.124.244|599523|7|185335|0|Emergency|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|System emergency  Critical issue, system is Down|DOWN|SYS|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
187367|172.25.124.244|599539|5|185333|0|Emergency|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|System emergency  Critical issue, system is Down|DOWN|SYS|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
187319|172.25.124.244|599491|2|185234|0|Emergency|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|System emergency  Critical issue, system is Down|DOWN|SYS|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187317|172.25.124.244|599489|0|9470461|0|Emergency|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.4|10.114.8.4|10.114.8.4|System emergency  Critical issue, system is Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
187343|172.25.124.244|599515|4|185332|0|Emergency|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|System emergency  Critical issue, system is Down|DOWN|SYS|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187342|172.25.124.244|599514|3|185283|0|Emergency|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|System emergency  Critical issue, system is Down|DOWN|SYS|181183_10.114.8.3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187338|172.25.124.244|599510|19|9470510|0|Emergency|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|System emergency  Critical issue, system is Down|DOWN|SYS|4771782_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187314|172.25.124.244|599486|1|185185|0|Emergency|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|System emergency  Critical issue, system is Down|DOWN|SYS|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187363|172.25.124.244|599535|6|185334|0|Emergency|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|System emergency  Critical issue, system is Down|DOWN|SYS|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
187362|172.25.124.244|599534|5|185333|3|Error|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
187304|172.25.124.244|599476|2|185234|3|Error|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187328|172.25.124.244|599500|3|185283|3|Error|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181183_10.114.8.3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187327|172.25.124.244|599499|19|9470510|3|Error|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|4771782_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187334|172.25.124.244|599506|4|185332|3|Error|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187306|172.25.124.244|599478|1|185185|3|Error|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187355|172.25.124.244|599527|6|185334|3|Error|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
187308|172.25.124.244|599480|0|9470461|3|Error|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.4|10.114.8.4|10.114.8.4|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|1
187347|172.25.124.244|599519|7|185335|3|Error|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
187311|172.25.124.244|599483|1|185185|6|Informational|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187310|172.25.124.244|599482|0|9470461|6|Informational|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.4|10.114.8.4|10.114.8.4|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|Unknown|Unknown|Unknown|Unknown|Unknown|1
187364|172.25.124.244|599536|5|185333|6|Informational|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
187307|172.25.124.244|599479|2|185234|6|Informational|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187330|172.25.124.244|599502|19|9470510|6|Informational|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|4771782_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187333|172.25.124.244|599505|3|185283|6|Informational|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181183_10.114.8.3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187357|172.25.124.244|599529|6|185334|6|Informational|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
187337|172.25.124.244|599509|4|185332|6|Informational|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187348|172.25.124.244|599520|7|185335|6|Informational|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
187303|172.25.124.244|599475|0|9470461|5|Notice|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.4|10.114.8.4|10.114.8.4|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
187299|172.25.124.244|599471|1|185185|5|Notice|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187298|172.25.124.244|599470|2|185234|5|Notice|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187353|172.25.124.244|599525|6|185334|5|Notice|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
187322|172.25.124.244|599494|19|9470510|5|Notice|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|4771782_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187323|172.25.124.244|599495|3|185283|5|Notice|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181183_10.114.8.3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187345|172.25.124.244|599517|7|185335|5|Notice|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
187329|172.25.124.244|599501|4|185332|5|Notice|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187358|172.25.124.244|599530|5|185333|5|Notice|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
187346|172.25.124.244|599518|7|185335|4|Warning|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
187354|172.25.124.244|599526|6|185334|4|Warning|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
187301|172.25.124.244|599473|2|185234|4|Warning|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187302|172.25.124.244|599474|1|185185|4|Warning|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187331|172.25.124.244|599503|4|185332|4|Warning|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187305|172.25.124.244|599477|0|9470461|4|Warning|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.4|10.114.8.4|10.114.8.4|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|1
187325|172.25.124.244|599497|3|185283|4|Warning|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|181183_10.114.8.3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187324|172.25.124.244|599496|19|9470510|4|Warning|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|4771782_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187360|172.25.124.244|599532|5|185333|4|Warning|2015-08-23 01:21:57|2015-08-23|23|8|3|2015|34|2015|1|21|57|4918|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
187392|172.25.124.244|599564|0|9470461|1|Alert|2015-08-23 01:31:58|2015-08-23|23|8|3|2015|34|2015|1|31|58|5519|Cisco_10.114.8.4|10.114.8.4|10.114.8.4|System encounter Critical issue, change state to Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
187390|172.25.124.244|599562|4|185332|1|Alert|2015-08-23 01:31:58|2015-08-23|23|8|3|2015|34|2015|1|31|58|5519|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|System encounter Critical issue, change state to Down|DOWN|SYS|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187384|172.25.124.244|599556|19|9470510|1|Alert|2015-08-23 01:31:58|2015-08-23|23|8|3|2015|34|2015|1|31|58|5519|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|System encounter Critical issue, change state to Down|DOWN|SYS|4771782_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187409|172.25.124.244|599581|3|185283|1|Alert|2015-08-23 01:31:58|2015-08-23|23|8|3|2015|34|2015|1|31|58|5519|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|System encounter Critical issue, change state to Down|DOWN|SYS|181183_10.114.8.3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187412|172.25.124.244|599584|2|185234|1|Alert|2015-08-23 01:31:58|2015-08-23|23|8|3|2015|34|2015|1|31|58|5519|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|System encounter Critical issue, change state to Down|DOWN|SYS|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187413|172.25.124.244|599585|5|185333|1|Alert|2015-08-23 01:31:58|2015-08-23|23|8|3|2015|34|2015|1|31|58|5519|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|System encounter Critical issue, change state to Down|DOWN|SYS|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
187422|172.25.124.244|599594|7|185335|1|Alert|2015-08-23 01:31:58|2015-08-23|23|8|3|2015|34|2015|1|31|58|5519|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|System encounter Critical issue, change state to Down|DOWN|SYS|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
187430|172.25.124.244|599602|6|185334|1|Alert|2015-08-23 01:31:58|2015-08-23|23|8|3|2015|34|2015|1|31|58|5519|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|System encounter Critical issue, change state to Down|DOWN|SYS|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
187438|172.25.124.244|599610|1|185185|1|Alert|2015-08-23 01:31:58|2015-08-23|23|8|3|2015|34|2015|1|31|58|5519|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|System encounter Critical issue, change state to Down|DOWN|SYS|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187410|172.25.124.244|599582|5|185333|2|Critical|2015-08-23 01:31:58|2015-08-23|23|8|3|2015|34|2015|1|31|58|5519|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
187429|172.25.124.244|599601|6|185334|2|Critical|2015-08-23 01:31:58|2015-08-23|23|8|3|2015|34|2015|1|31|58|5519|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
187408|172.25.124.244|599580|2|185234|2|Critical|2015-08-23 01:31:58|2015-08-23|23|8|3|2015|34|2015|1|31|58|5519|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187406|172.25.124.244|599578|3|185283|2|Critical|2015-08-23 01:31:58|2015-08-23|23|8|3|2015|34|2015|1|31|58|5519|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|181183_10.114.8.3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187437|172.25.124.244|599609|1|185185|2|Critical|2015-08-23 01:31:58|2015-08-23|23|8|3|2015|34|2015|1|31|58|5519|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
187421|172.25.124.244|599593|7|185335|2|Critical|2015-08-23 01:31:58|2015-08-23|23|8|3|2015|34|2015|1|31|58|5519|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
187380|172.25.124.244|599552|19|9470510|2|Critical|2015-08-23 01:31:58|2015-08-23|23|8|3|2015|34|2015|1|31|58|5519|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|4771782_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187388|172.25.124.244|599560|4|185332|2|Critical|2015-08-23 01:31:58|2015-08-23|23|8|3|2015|34|2015|1|31|58|5519|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187387|172.25.124.244|599559|0|9470461|2|Critical|2015-08-23 01:31:58|2015-08-23|23|8|3|2015|34|2015|1|31|58|5519|Cisco_10.114.8.4|10.114.8.4|10.114.8.4|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|1
187368|172.25.124.244|599540|19|9470510|7|Debug|2015-08-23 01:31:58|2015-08-23|23|8|3|2015|34|2015|1|31|58|5519|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|4771782_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187370|172.25.124.244|599542|0|9470461|7|Debug|2015-08-23 01:31:58|2015-08-23|23|8|3|2015|34|2015|1|31|58|5519|Cisco_10.114.8.4|10.114.8.4|10.114.8.4|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
187385|172.25.124.244|599557|5|185333|7|Debug|2015-08-23 01:31:58|2015-08-23|23|8|3|2015|34|2015|1|31|58|5519|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
187416|172.25.124.244|599588|7|185335|7|Debug|2015-08-23 01:31:58|2015-08-23|23|8|3|2015|34|2015|1|31|58|5519|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
187371|172.25.124.244|599543|4|185332|7|Debug|2015-08-23 01:31:58|2015-08-23|23|8|3|2015|34|2015|1|31|58|5519|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
187389|172.25.124.244|599561|3|185283|7|Debug|2015-08-23 01:31:58|2015-08-23|23|8|3|2015|34|2015|1|31|58|5519|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181183_10.114.8.3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
