event_key|data_source_id|event_id|device_type1_key|authentityid|alarmforevents_id|severity_number|severity|notificationdate|notificationtimestamp|day_in_month|month_number|quarter_number|year|week_number|year_for_week|hour|minute|second|time_key|classname|category|displayname|description|source|eventtype|nttyaddrss7_address|generatedby|elementname|srcobjectid|srcobjectbusinesskey|srcobjectdisplayname|owning_entity|prdctsrs_value|producttype_value|prdctfmly_value|softwareversion|ipaddress|devicename|count
594225|172.25.124.244|1206011|1|181181|207207|3|Minor|2015-08-23|2015-08-23 01:01:49|23|8|3|2015|34|2015|1|1|49|3710|WiredWirelessEvent|Routers|Cisco_10.114.8.1|Device '10.114.8.1'. Authentication failed for request from 'Unknown'.|10.114.8.1|SWT_AUTH_FAIL|10.114.8.1|Wired Switch|Unknown|0|Unknown|Unknown|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|1
594227|172.25.124.244|1206013|2|181182|207208|3|Minor|2015-08-23|2015-08-23 01:01:49|23|8|3|2015|34|2015|1|1|49|3710|WiredWirelessEvent|Routers|Cisco_10.114.8.2|Device '10.114.8.2'. Authentication failed for request from 'Unknown'.|10.114.8.2|SWT_AUTH_FAIL|10.114.8.2|Wired Switch|Unknown|0|Unknown|Unknown|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.2|Cisco_10.114.8.2|1
594235|172.25.124.244|1206021|5|181186|207213|3|Minor|2015-08-23|2015-08-23 01:01:49|23|8|3|2015|34|2015|1|1|49|3710|WiredWirelessEvent|Routers|Cisco_10.114.8.9|Device '10.114.8.9'. Authentication failed for request from 'Unknown'.|10.114.8.9|SWT_AUTH_FAIL|10.114.8.9|Wired Switch|Unknown|0|Unknown|Unknown|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|10.114.8.9|Cisco_10.114.8.9|1
594234|172.25.124.244|1206020|19|4771782|4043054|3|Minor|2015-08-23|2015-08-23 01:01:49|23|8|3|2015|34|2015|1|1|49|3710|WiredWirelessEvent|Routers|Cisco_10.114.8.5|Device '10.114.8.5'. Authentication failed for request from 'Unknown'.|10.114.8.5|SWT_AUTH_FAIL|10.114.8.5|Wired Switch|Unknown|0|Unknown|Unknown|4771782_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|10.114.8.5|Cisco_10.114.8.5|1
594231|172.25.124.244|1206017|4|181185|207215|3|Minor|2015-08-23|2015-08-23 01:01:49|23|8|3|2015|34|2015|1|1|49|3710|WiredWirelessEvent|Routers|Cisco_10.114.8.6|Device '10.114.8.6'. Authentication failed for request from 'Unknown'.|10.114.8.6|SWT_AUTH_FAIL|10.114.8.6|Wired Switch|Unknown|0|Unknown|Unknown|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|10.114.8.6|Cisco_10.114.8.6|1
594239|172.25.124.244|1206025|7|181188|0|3|Minor|2015-08-23|2015-08-23 01:01:49|23|8|3|2015|34|2015|1|1|49|3710|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.14|'snmpSet', Values: 'egpNeighAddr.(1.2.3.4.)=1.2.3.4;'. Device 'Cisco_10.114.8.14'.|10.114.8.14|GENERIC_EVENT|10.114.8.14|Generic|Unknown|0|Unknown|Unknown|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.14|Cisco_10.114.8.14|1
594238|172.25.124.244|1206024|6|181187|0|3|Minor|2015-08-23|2015-08-23 01:01:49|23|8|3|2015|34|2015|1|1|49|3710|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.13|'snmpSet', Values: 'egpNeighAddr.(1.2.3.4.)=1.2.3.4;'. Device 'Cisco_10.114.8.13'.|10.114.8.13|GENERIC_EVENT|10.114.8.13|Generic|Unknown|0|Unknown|Unknown|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.13|Cisco_10.114.8.13|1
594298|172.25.124.244|1206084|7|181188|0|3|Minor|2015-08-23|2015-08-23 01:01:49|23|8|3|2015|34|2015|1|1|49|3710|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.14|'SYS-7-CONFIG', Values: 'configured by cisco on vty6(172.25.124.242)'. Device 'Cisco_10.114.8.14'.|10.114.8.14|GENERIC_EVENT|10.114.8.14|Generic|Unknown|0|Unknown|Unknown|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.14|Cisco_10.114.8.14|1
594299|172.25.124.244|1206085|6|181187|0|3|Minor|2015-08-23|2015-08-23 01:01:49|23|8|3|2015|34|2015|1|1|49|3710|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.13|'SYS-1-DOWN', Values: 'System encounter Critical issue, change state to Down'. Device 'Cisco_10.114.8.13'.|10.114.8.13|GENERIC_EVENT|10.114.8.13|Generic|Unknown|0|Unknown|Unknown|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.13|Cisco_10.114.8.13|1
594296|172.25.124.244|1206082|6|181187|0|3|Minor|2015-08-23|2015-08-23 01:01:49|23|8|3|2015|34|2015|1|1|49|3710|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.13|'LINEPROTO-2-UPDOWN', Values: 'Line Protocol on Interface GigabitEthernet 1/0, changed state to down'. Device 'Cisco_10.114.8.13'.|10.114.8.13|GENERIC_EVENT|10.114.8.13|Generic|Unknown|0|Unknown|Unknown|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.13|Cisco_10.114.8.13|1
594294|172.25.124.244|1206080|6|181187|0|3|Minor|2015-08-23|2015-08-23 01:01:49|23|8|3|2015|34|2015|1|1|49|3710|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.13|'SEC-6-IPACCESSLOGP', Values: 'list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1'. Device 'Cisco_10.114.8.13'.|10.114.8.13|GENERIC_EVENT|10.114.8.13|Generic|Unknown|0|Unknown|Unknown|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.13|Cisco_10.114.8.13|1
594301|172.25.124.244|1206087|6|181187|0|3|Minor|2015-08-23|2015-08-23 01:01:49|23|8|3|2015|34|2015|1|1|49|3710|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.13|'SYS-0-DOWN', Values: 'System emergency  Critical issue, system is Down'. Device 'Cisco_10.114.8.13'.|10.114.8.13|GENERIC_EVENT|10.114.8.13|Generic|Unknown|0|Unknown|Unknown|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.13|Cisco_10.114.8.13|1
594292|172.25.124.244|1206078|6|181187|0|3|Minor|2015-08-23|2015-08-23 01:01:49|23|8|3|2015|34|2015|1|1|49|3710|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.13|'LINK-3-CHANGED', Values: 'Interface GigabitEthernet 5/1, changed state to operational down'. Device 'Cisco_10.114.8.13'.|10.114.8.13|GENERIC_EVENT|10.114.8.13|Generic|Unknown|0|Unknown|Unknown|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.13|Cisco_10.114.8.13|1
594302|172.25.124.244|1206088|7|181188|0|3|Minor|2015-08-23|2015-08-23 01:01:49|23|8|3|2015|34|2015|1|1|49|3710|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.14|'SYS-5-CONFIG', Values: 'configured by cisco on vty9(172.25.124.243)'. Device 'Cisco_10.114.8.14'.|10.114.8.14|GENERIC_EVENT|10.114.8.14|Generic|Unknown|0|Unknown|Unknown|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.14|Cisco_10.114.8.14|1
594290|172.25.124.244|1206076|6|181187|0|3|Minor|2015-08-23|2015-08-23 01:01:49|23|8|3|2015|34|2015|1|1|49|3710|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.13|'LINK-4-CHANGED', Values: 'Interface Fastethernet 2/12, changed state to administratively down'. Device 'Cisco_10.114.8.13'.|10.114.8.13|GENERIC_EVENT|10.114.8.13|Generic|Unknown|0|Unknown|Unknown|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.13|Cisco_10.114.8.13|1
594289|172.25.124.244|1206075|6|181187|0|3|Minor|2015-08-23|2015-08-23 01:01:49|23|8|3|2015|34|2015|1|1|49|3710|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.13|'SYS-5-CONFIG', Values: 'configured by cisco on vty9(172.25.124.243)'. Device 'Cisco_10.114.8.13'.|10.114.8.13|GENERIC_EVENT|10.114.8.13|Generic|Unknown|0|Unknown|Unknown|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.13|Cisco_10.114.8.13|1
594288|172.25.124.244|1206074|6|181187|0|3|Minor|2015-08-23|2015-08-23 01:01:49|23|8|3|2015|34|2015|1|1|49|3710|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.13|'SYS-7-CONFIG', Values: 'configured by cisco on vty6(172.25.124.242)'. Device 'Cisco_10.114.8.13'.|10.114.8.13|GENERIC_EVENT|10.114.8.13|Generic|Unknown|0|Unknown|Unknown|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.13|Cisco_10.114.8.13|1
594304|172.25.124.244|1206090|7|181188|0|3|Minor|2015-08-23|2015-08-23 01:01:49|23|8|3|2015|34|2015|1|1|49|3710|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.14|'LINK-4-CHANGED', Values: 'Interface Fastethernet 2/12, changed state to administratively down'. Device 'Cisco_10.114.8.14'.|10.114.8.14|GENERIC_EVENT|10.114.8.14|Generic|Unknown|0|Unknown|Unknown|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.14|Cisco_10.114.8.14|1
594306|172.25.124.244|1206092|7|181188|0|3|Minor|2015-08-23|2015-08-23 01:01:49|23|8|3|2015|34|2015|1|1|49|3710|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.14|'LINK-3-CHANGED', Values: 'Interface GigabitEthernet 5/1, changed state to operational down'. Device 'Cisco_10.114.8.14'.|10.114.8.14|GENERIC_EVENT|10.114.8.14|Generic|Unknown|0|Unknown|Unknown|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.14|Cisco_10.114.8.14|1
594308|172.25.124.244|1206094|7|181188|0|3|Minor|2015-08-23|2015-08-23 01:01:49|23|8|3|2015|34|2015|1|1|49|3710|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.14|'SEC-6-IPACCESSLOGP', Values: 'list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1'. Device 'Cisco_10.114.8.14'.|10.114.8.14|GENERIC_EVENT|10.114.8.14|Generic|Unknown|0|Unknown|Unknown|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.14|Cisco_10.114.8.14|1
594309|172.25.124.244|1206095|7|181188|0|3|Minor|2015-08-23|2015-08-23 01:01:49|23|8|3|2015|34|2015|1|1|49|3710|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.14|'LINEPROTO-2-UPDOWN', Values: 'Line Protocol on Interface GigabitEthernet 1/0, changed state to down'. Device 'Cisco_10.114.8.14'.|10.114.8.14|GENERIC_EVENT|10.114.8.14|Generic|Unknown|0|Unknown|Unknown|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.14|Cisco_10.114.8.14|1
594310|172.25.124.244|1206096|7|181188|0|3|Minor|2015-08-23|2015-08-23 01:01:49|23|8|3|2015|34|2015|1|1|49|3710|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.14|'SYS-1-DOWN', Values: 'System encounter Critical issue, change state to Down'. Device 'Cisco_10.114.8.14'.|10.114.8.14|GENERIC_EVENT|10.114.8.14|Generic|Unknown|0|Unknown|Unknown|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.14|Cisco_10.114.8.14|1
594311|172.25.124.244|1206097|7|181188|0|3|Minor|2015-08-23|2015-08-23 01:01:49|23|8|3|2015|34|2015|1|1|49|3710|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.14|'SYS-0-DOWN', Values: 'System emergency  Critical issue, system is Down'. Device 'Cisco_10.114.8.14'.|10.114.8.14|GENERIC_EVENT|10.114.8.14|Generic|Unknown|0|Unknown|Unknown|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.14|Cisco_10.114.8.14|1
594232|172.25.124.244|1206018|7|181188|207223|3|Minor|2015-08-23|2015-08-23 01:01:49|23|8|3|2015|34|2015|1|1|49|3710|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.14|Device '10.114.8.14'. Authentication failed for request from 'Unknown'.|10.114.8.14|SWT_AUTH_FAIL|10.114.8.14|Wired Switch|Unknown|0|Unknown|Unknown|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.14|Cisco_10.114.8.14|1
594228|172.25.124.244|1206014|6|181187|207222|3|Minor|2015-08-23|2015-08-23 01:01:49|23|8|3|2015|34|2015|1|1|49|3710|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.13|Device '10.114.8.13'. Authentication failed for request from 'Unknown'.|10.114.8.13|SWT_AUTH_FAIL|10.114.8.13|Wired Switch|Unknown|0|Unknown|Unknown|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.13|Cisco_10.114.8.13|1
594243|172.25.124.244|1206029|14|0|207224|2|Major|2015-08-23|2015-08-23 01:01:50|23|8|3|2015|34|2015|1|1|50|3711|WiredWirelessEvent|System|NCS-ConfigArchive|Config Archive Failed for the Device : 10.114.8.6|NCS-ConfigArchive(172.25.124.244)|SYSTEM_MONITOR|172.25.124.244|SYSTEM_MONITOR|Unknown|0|Unknown|Unknown|181195_172.23.222.223|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|5.1.3[Default]|172.23.222.223|Chassis 0-duplicate : prime-asr9k-cluster|1
594352|172.25.124.244|1206138|14|0|207224|2|Major|2015-08-23|2015-08-23 01:02:54|23|8|3|2015|34|2015|1|2|54|3775|WiredWirelessEvent|System|NCS-ConfigArchive|Config Archive Failed for the Device : 10.114.8.1|NCS-ConfigArchive(172.25.124.244)|SYSTEM_MONITOR|172.25.124.244|SYSTEM_MONITOR|Unknown|0|Unknown|Unknown|181195_172.23.222.223|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|5.1.3[Default]|172.23.222.223|Chassis 0-duplicate : prime-asr9k-cluster|1
594353|172.25.124.244|1206139|14|0|207224|2|Major|2015-08-23|2015-08-23 01:02:55|23|8|3|2015|34|2015|1|2|55|3776|WiredWirelessEvent|System|NCS-ConfigArchive|Config Archive Failed for the Device : 10.114.8.3|NCS-ConfigArchive(172.25.124.244)|SYSTEM_MONITOR|172.25.124.244|SYSTEM_MONITOR|Unknown|0|Unknown|Unknown|181195_172.23.222.223|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|5.1.3[Default]|172.23.222.223|Chassis 0-duplicate : prime-asr9k-cluster|1
594354|172.25.124.244|1206140|14|0|207224|2|Major|2015-08-23|2015-08-23 01:03:35|23|8|3|2015|34|2015|1|3|35|3816|WiredWirelessEvent|System|NCS-ConfigArchive|Config Archive Failed for the Device : 10.114.8.14|NCS-ConfigArchive(172.25.124.244)|SYSTEM_MONITOR|172.25.124.244|SYSTEM_MONITOR|Unknown|0|Unknown|Unknown|181195_172.23.222.223|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|5.1.3[Default]|172.23.222.223|Chassis 0-duplicate : prime-asr9k-cluster|1
594355|172.25.124.244|1206141|14|0|207224|2|Major|2015-08-23|2015-08-23 01:03:38|23|8|3|2015|34|2015|1|3|38|3819|WiredWirelessEvent|System|NCS-ConfigArchive|Config Archive Failed for the Device : 10.114.8.13|NCS-ConfigArchive(172.25.124.244)|SYSTEM_MONITOR|172.25.124.244|SYSTEM_MONITOR|Unknown|0|Unknown|Unknown|181195_172.23.222.223|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|5.1.3[Default]|172.23.222.223|Chassis 0-duplicate : prime-asr9k-cluster|1
594464|172.25.124.244|1206250|5|181186|207219|5|Cleared|2015-08-23|2015-08-23 01:06:49|23|8|3|2015|34|2015|1|6|49|4010|WiredWirelessEvent|Routers|Cisco_10.114.8.9|Port 'GigabitEthernet0/9' is up on device '10.114.8.9'.|10.114.8.9|LINK_UP|10.114.8.9|Wired Switch|GigabitEthernet0/9|187742|managementAddress=10.114.8.9:ifIndex=2|GigabitEthernet0/9|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|10.114.8.9|Cisco_10.114.8.9|1
594467|172.25.124.244|1206253|19|4771782|4043055|5|Cleared|2015-08-23|2015-08-23 01:06:49|23|8|3|2015|34|2015|1|6|49|4010|WiredWirelessEvent|Routers|Cisco_10.114.8.5|Port 'TenGigabitEthernet0/0/0' is up on device '10.114.8.5'.|10.114.8.5|LINK_UP|10.114.8.5|Wired Switch|TenGigabitEthernet0/0/0|3751945|managementAddress=10.114.8.5:ifIndex=1|TenGigabitEthernet0/0/0|4771782_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|10.114.8.5|Cisco_10.114.8.5|1
594468|172.25.124.244|1206254|19|4771782|4043056|5|Cleared|2015-08-23|2015-08-23 01:06:49|23|8|3|2015|34|2015|1|6|49|4010|WiredWirelessEvent|Routers|Cisco_10.114.8.5|Port 'TenGigabitEthernet0/1/0' is up on device '10.114.8.5'.|10.114.8.5|LINK_UP|10.114.8.5|Wired Switch|TenGigabitEthernet0/1/0|3751946|managementAddress=10.114.8.5:ifIndex=2|TenGigabitEthernet0/1/0|4771782_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|10.114.8.5|Cisco_10.114.8.5|1
594475|172.25.124.244|1206261|2|181182|207211|5|Cleared|2015-08-23|2015-08-23 01:06:49|23|8|3|2015|34|2015|1|6|49|4010|WiredWirelessEvent|Routers|Cisco_10.114.8.2|Port 'GigabitEthernet2/1' is up on device '10.114.8.2'.|10.114.8.2|LINK_UP|10.114.8.2|Wired Switch|GigabitEthernet2/1|187494|managementAddress=10.114.8.2:ifIndex=1|GigabitEthernet2/1|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.2|Cisco_10.114.8.2|1
594476|172.25.124.244|1206262|2|181182|207212|5|Cleared|2015-08-23|2015-08-23 01:06:49|23|8|3|2015|34|2015|1|6|49|4010|WiredWirelessEvent|Routers|Cisco_10.114.8.2|Port 'GigabitEthernet2/2' is up on device '10.114.8.2'.|10.114.8.2|LINK_UP|10.114.8.2|Wired Switch|GigabitEthernet2/2|187495|managementAddress=10.114.8.2:ifIndex=2|GigabitEthernet2/2|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.2|Cisco_10.114.8.2|1
594479|172.25.124.244|1206265|4|181185|207220|5|Cleared|2015-08-23|2015-08-23 01:06:49|23|8|3|2015|34|2015|1|6|49|4010|WiredWirelessEvent|Routers|Cisco_10.114.8.6|Port 'TenGigabitEthernet0/0/0' is up on device '10.114.8.6'.|10.114.8.6|LINK_UP|10.114.8.6|Wired Switch|TenGigabitEthernet0/0/0|187732|managementAddress=10.114.8.6:ifIndex=1|TenGigabitEthernet0/0/0|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|10.114.8.6|Cisco_10.114.8.6|1
594480|172.25.124.244|1206266|4|181185|207221|5|Cleared|2015-08-23|2015-08-23 01:06:49|23|8|3|2015|34|2015|1|6|49|4010|WiredWirelessEvent|Routers|Cisco_10.114.8.6|Port 'TenGigabitEthernet0/1/0' is up on device '10.114.8.6'.|10.114.8.6|LINK_UP|10.114.8.6|Wired Switch|TenGigabitEthernet0/1/0|187733|managementAddress=10.114.8.6:ifIndex=2|TenGigabitEthernet0/1/0|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|10.114.8.6|Cisco_10.114.8.6|1
594463|172.25.124.244|1206249|5|181186|207218|5|Cleared|2015-08-23|2015-08-23 01:06:49|23|8|3|2015|34|2015|1|6|49|4010|WiredWirelessEvent|Routers|Cisco_10.114.8.9|Port 'GigabitEthernet0/8' is up on device '10.114.8.9'.|10.114.8.9|LINK_UP|10.114.8.9|Wired Switch|GigabitEthernet0/8|187743|managementAddress=10.114.8.9:ifIndex=1|GigabitEthernet0/8|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|10.114.8.9|Cisco_10.114.8.9|1
594460|172.25.124.244|1206246|1|181181|207210|5|Cleared|2015-08-23|2015-08-23 01:06:49|23|8|3|2015|34|2015|1|6|49|4010|WiredWirelessEvent|Routers|Cisco_10.114.8.1|Port 'GigabitEthernet2/2' is up on device '10.114.8.1'.|10.114.8.1|LINK_UP|10.114.8.1|Wired Switch|GigabitEthernet2/2|187207|managementAddress=10.114.8.1:ifIndex=2|GigabitEthernet2/2|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|1
594459|172.25.124.244|1206245|1|181181|207209|5|Cleared|2015-08-23|2015-08-23 01:06:49|23|8|3|2015|34|2015|1|6|49|4010|WiredWirelessEvent|Routers|Cisco_10.114.8.1|Port 'GigabitEthernet2/1' is up on device '10.114.8.1'.|10.114.8.1|LINK_UP|10.114.8.1|Wired Switch|GigabitEthernet2/1|187208|managementAddress=10.114.8.1:ifIndex=1|GigabitEthernet2/1|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|1
594456|172.25.124.244|1206242|3|181183|207217|5|Cleared|2015-08-23|2015-08-23 01:06:49|23|8|3|2015|34|2015|1|6|49|4010|WiredWirelessEvent|Routers|Cisco_10.114.8.3|Port 'GigabitEthernet2/2' is up on device '10.114.8.3'.|10.114.8.3|LINK_UP|10.114.8.3|Wired Switch|GigabitEthernet2/2|187639|managementAddress=10.114.8.3:ifIndex=2|GigabitEthernet2/2|181183_10.114.8.3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.3|Cisco_10.114.8.3|1
594455|172.25.124.244|1206241|3|181183|207216|5|Cleared|2015-08-23|2015-08-23 01:06:49|23|8|3|2015|34|2015|1|6|49|4010|WiredWirelessEvent|Routers|Cisco_10.114.8.3|Port 'GigabitEthernet2/1' is up on device '10.114.8.3'.|10.114.8.3|LINK_UP|10.114.8.3|Wired Switch|GigabitEthernet2/1|187638|managementAddress=10.114.8.3:ifIndex=1|GigabitEthernet2/1|181183_10.114.8.3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.8.3|Cisco_10.114.8.3|1
594471|172.25.124.244|1206257|7|181188|207225|5|Cleared|2015-08-23|2015-08-23 01:06:49|23|8|3|2015|34|2015|1|6|49|4010|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.14|Port 'Vlan1' is up on device '10.114.8.14'.|10.114.8.14|LINK_UP|10.114.8.14|Wired Switch|Vlan1|187812|managementAddress=10.114.8.14:ifIndex=1|Vlan1|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.14|Cisco_10.114.8.14|1
594472|172.25.124.244|1206258|7|181188|207226|5|Cleared|2015-08-23|2015-08-23 01:06:49|23|8|3|2015|34|2015|1|6|49|4010|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.14|Port 'null' is up on device '10.114.8.14'.|10.114.8.14|LINK_UP|10.114.8.14|Wired Switch|Unknown Interface|0|Unknown|Unknown|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.14|Cisco_10.114.8.14|1
594484|172.25.124.244|1206270|6|181187|207228|5|Cleared|2015-08-23|2015-08-23 01:06:49|23|8|3|2015|34|2015|1|6|49|4010|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.13|Port 'null' is up on device '10.114.8.13'.|10.114.8.13|LINK_UP|10.114.8.13|Wired Switch|Unknown Interface|0|Unknown|Unknown|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.13|Cisco_10.114.8.13|1
594483|172.25.124.244|1206269|6|181187|207227|5|Cleared|2015-08-23|2015-08-23 01:06:49|23|8|3|2015|34|2015|1|6|49|4010|WiredWirelessEvent|Switches and Hubs|Cisco_10.114.8.13|Port 'Vlan1' is up on device '10.114.8.13'.|10.114.8.13|LINK_UP|10.114.8.13|Wired Switch|Vlan1|187776|managementAddress=10.114.8.13:ifIndex=1|Vlan1|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.13|Cisco_10.114.8.13|1
