syslog_key|data_source_id|syslog_id|device_type1_key|authentityid|severity_number|severity|syslogtimestamp|syslogdate|day_in_month|month_number|quarter_number|year|week_number|year_for_week|hour|minute|second|time_key|devicename|deviceip|proxyip|description|mnemonic|facility|owning_entity|prdctsrs_value|producttype_value|prdctfmly_value|softwareversion|count
3974|172.25.124.232|4046|0|185334|4|Warning|2015-08-26 18:59:22|2015-08-26|26|8|3|2015|35|2015|18|59|22|68363|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|1
4021|172.25.124.232|4093|0|185335|4|Warning|2015-08-26 18:59:22|2015-08-26|26|8|3|2015|35|2015|18|59|22|68363|Cisco_10.114.8.10|10.114.8.10|10.114.8.10|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|1
4020|172.25.124.232|4092|0|185337|4|Warning|2015-08-26 18:59:22|2015-08-26|26|8|3|2015|35|2015|18|59|22|68363|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|1
3980|172.25.124.232|4052|0|185333|4|Warning|2015-08-26 18:59:22|2015-08-26|26|8|3|2015|35|2015|18|59|22|68363|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|1
3982|172.25.124.232|4054|0|185234|4|Warning|2015-08-26 18:59:22|2015-08-26|26|8|3|2015|35|2015|18|59|22|68363|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|1
3984|172.25.124.232|4056|0|185332|4|Warning|2015-08-26 18:59:22|2015-08-26|26|8|3|2015|35|2015|18|59|22|68363|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|1
3993|172.25.124.232|4065|0|185339|4|Warning|2015-08-26 18:59:22|2015-08-26|26|8|3|2015|35|2015|18|59|22|68363|Cisco_10.114.8.18|10.114.8.18|10.114.8.18|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|1
4118|172.25.124.232|4190|0|185334|1|Alert|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|System encounter Critical issue, change state to Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4119|172.25.124.232|4191|0|185335|1|Alert|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.10|10.114.8.10|10.114.8.10|System encounter Critical issue, change state to Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4095|172.25.124.232|4167|0|185338|1|Alert|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.17|10.114.8.17|10.114.8.17|System encounter Critical issue, change state to Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4091|172.25.124.232|4163|0|185333|1|Alert|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|System encounter Critical issue, change state to Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4089|172.25.124.232|4161|0|185336|1|Alert|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|System encounter Critical issue, change state to Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4126|172.25.124.232|4198|0|185339|1|Alert|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.18|10.114.8.18|10.114.8.18|System encounter Critical issue, change state to Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4070|172.25.124.232|4142|0|185283|1|Alert|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|System encounter Critical issue, change state to Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4069|172.25.124.232|4141|0|185185|1|Alert|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|System encounter Critical issue, change state to Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4133|172.25.124.232|4205|0|185332|1|Alert|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|System encounter Critical issue, change state to Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4064|172.25.124.232|4136|0|185234|1|Alert|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|System encounter Critical issue, change state to Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4135|172.25.124.232|4207|0|185337|1|Alert|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|System encounter Critical issue, change state to Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4086|172.25.124.232|4158|0|185336|2|Critical|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|1
4088|172.25.124.232|4160|0|185333|2|Critical|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|1
4068|172.25.124.232|4140|0|185283|2|Critical|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|1
4067|172.25.124.232|4139|0|185185|2|Critical|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|1
4094|172.25.124.232|4166|0|185338|2|Critical|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.17|10.114.8.17|10.114.8.17|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|1
4108|172.25.124.232|4180|0|185337|2|Critical|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|1
4112|172.25.124.232|4184|0|185334|2|Critical|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|1
4062|172.25.124.232|4134|0|185234|2|Critical|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|1
4116|172.25.124.232|4188|0|185335|2|Critical|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.10|10.114.8.10|10.114.8.10|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|1
4124|172.25.124.232|4196|0|185339|2|Critical|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.18|10.114.8.18|10.114.8.18|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|1
4132|172.25.124.232|4204|0|185332|2|Critical|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|1
4125|172.25.124.232|4197|0|185332|7|Debug|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4079|172.25.124.232|4151|0|185338|7|Debug|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.17|10.114.8.17|10.114.8.17|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4097|172.25.124.232|4169|0|185337|7|Debug|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4074|172.25.124.232|4146|0|185336|7|Debug|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4101|172.25.124.232|4173|0|185334|7|Debug|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4073|172.25.124.232|4145|0|185333|7|Debug|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4103|172.25.124.232|4175|0|185335|7|Debug|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.10|10.114.8.10|10.114.8.10|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4049|172.25.124.232|4121|0|185283|7|Debug|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4050|172.25.124.232|4122|0|185234|7|Debug|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4113|172.25.124.232|4185|0|185339|7|Debug|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.18|10.114.8.18|10.114.8.18|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4057|172.25.124.232|4129|0|185185|7|Debug|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4071|172.25.124.232|4143|0|185283|0|Emergency|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|System emergency  Critical issue, system is Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4072|172.25.124.232|4144|0|185185|0|Emergency|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|System emergency  Critical issue, system is Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4066|172.25.124.232|4138|0|185234|0|Emergency|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|System emergency  Critical issue, system is Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4134|172.25.124.232|4206|0|185332|0|Emergency|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|System emergency  Critical issue, system is Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4136|172.25.124.232|4208|0|185337|0|Emergency|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|System emergency  Critical issue, system is Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4120|172.25.124.232|4192|0|185334|0|Emergency|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|System emergency  Critical issue, system is Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4127|172.25.124.232|4199|0|185339|0|Emergency|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.18|10.114.8.18|10.114.8.18|System emergency  Critical issue, system is Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4096|172.25.124.232|4168|0|185338|0|Emergency|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.17|10.114.8.17|10.114.8.17|System emergency  Critical issue, system is Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4122|172.25.124.232|4194|0|185335|0|Emergency|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.10|10.114.8.10|10.114.8.10|System emergency  Critical issue, system is Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4090|172.25.124.232|4162|0|185336|0|Emergency|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|System emergency  Critical issue, system is Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4093|172.25.124.232|4165|0|185333|0|Emergency|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|System emergency  Critical issue, system is Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4081|172.25.124.232|4153|0|185336|3|Error|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|1
4080|172.25.124.232|4152|0|185333|3|Error|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|1
4061|172.25.124.232|4133|0|185185|3|Error|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|1
4055|172.25.124.232|4127|0|185283|3|Error|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|1
4056|172.25.124.232|4128|0|185234|3|Error|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|1
4130|172.25.124.232|4202|0|185332|3|Error|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|1
4107|172.25.124.232|4179|0|185334|3|Error|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|1
4121|172.25.124.232|4193|0|185339|3|Error|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.18|10.114.8.18|10.114.8.18|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|1
4087|172.25.124.232|4159|0|185338|3|Error|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.17|10.114.8.17|10.114.8.17|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|1
4100|172.25.124.232|4172|0|185337|3|Error|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|1
4111|172.25.124.232|4183|0|185335|3|Error|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.10|10.114.8.10|10.114.8.10|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|1
4131|172.25.124.232|4203|0|185332|6|Informational|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|Unknown|Unknown|Unknown|Unknown|Unknown|1
4105|172.25.124.232|4177|0|185337|6|Informational|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|Unknown|Unknown|Unknown|Unknown|Unknown|1
4065|172.25.124.232|4137|0|185185|6|Informational|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|Unknown|Unknown|Unknown|Unknown|Unknown|1
4110|172.25.124.232|4182|0|185334|6|Informational|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|Unknown|Unknown|Unknown|Unknown|Unknown|1
4063|172.25.124.232|4135|0|185283|6|Informational|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|Unknown|Unknown|Unknown|Unknown|Unknown|1
4114|172.25.124.232|4186|0|185335|6|Informational|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.10|10.114.8.10|10.114.8.10|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|Unknown|Unknown|Unknown|Unknown|Unknown|1
4123|172.25.124.232|4195|0|185339|6|Informational|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.18|10.114.8.18|10.114.8.18|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|Unknown|Unknown|Unknown|Unknown|Unknown|1
4092|172.25.124.232|4164|0|185338|6|Informational|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.17|10.114.8.17|10.114.8.17|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|Unknown|Unknown|Unknown|Unknown|Unknown|1
4060|172.25.124.232|4132|0|185234|6|Informational|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|Unknown|Unknown|Unknown|Unknown|Unknown|1
4083|172.25.124.232|4155|0|185336|6|Informational|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|Unknown|Unknown|Unknown|Unknown|Unknown|1
4085|172.25.124.232|4157|0|185333|6|Informational|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|Unknown|Unknown|Unknown|Unknown|Unknown|1
4051|172.25.124.232|4123|0|185283|5|Notice|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4115|172.25.124.232|4187|0|185339|5|Notice|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.18|10.114.8.18|10.114.8.18|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4058|172.25.124.232|4130|0|185185|5|Notice|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4106|172.25.124.232|4178|0|185335|5|Notice|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.10|10.114.8.10|10.114.8.10|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4102|172.25.124.232|4174|0|185334|5|Notice|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4075|172.25.124.232|4147|0|185333|5|Notice|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4076|172.25.124.232|4148|0|185336|5|Notice|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4053|172.25.124.232|4125|0|185234|5|Notice|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4098|172.25.124.232|4170|0|185337|5|Notice|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4082|172.25.124.232|4154|0|185338|5|Notice|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.17|10.114.8.17|10.114.8.17|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4128|172.25.124.232|4200|0|185332|5|Notice|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
4052|172.25.124.232|4124|0|185283|4|Warning|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|1
4054|172.25.124.232|4126|0|185234|4|Warning|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|1
4059|172.25.124.232|4131|0|185185|4|Warning|2015-08-26 19:04:22|2015-08-26|26|8|3|2015|35|2015|19|4|22|68663|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|1
