data_source_id|device_type1_key|authentityid|severity_number|severity|syslogdate|day_in_month|month_number|quarter_number|year|week_number|year_for_week|hour|devicename|deviceip|proxyip|description|mnemonic|facility|owning_entity|prdctsrs_value|producttype_value|prdctfmly_value|softwareversion|count
172.25.124.232|0|185335|2|Critical|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.10|10.114.8.10|10.114.8.10|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185336|2|Critical|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185332|2|Critical|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185337|2|Critical|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185339|2|Critical|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.18|10.114.8.18|10.114.8.18|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185333|2|Critical|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185185|2|Critical|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185333|7|Debug|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185336|7|Debug|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185185|7|Debug|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185338|7|Debug|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.17|10.114.8.17|10.114.8.17|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185334|7|Debug|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185283|7|Debug|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185332|7|Debug|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185339|7|Debug|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.18|10.114.8.18|10.114.8.18|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185337|7|Debug|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185335|7|Debug|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.10|10.114.8.10|10.114.8.10|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185234|7|Debug|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185334|0|Emergency|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|System emergency  Critical issue, system is Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185336|0|Emergency|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|System emergency  Critical issue, system is Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185337|0|Emergency|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|System emergency  Critical issue, system is Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185339|0|Emergency|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.18|10.114.8.18|10.114.8.18|System emergency  Critical issue, system is Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185335|0|Emergency|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.10|10.114.8.10|10.114.8.10|System emergency  Critical issue, system is Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185338|0|Emergency|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.17|10.114.8.17|10.114.8.17|System emergency  Critical issue, system is Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185283|0|Emergency|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|System emergency  Critical issue, system is Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185332|0|Emergency|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|System emergency  Critical issue, system is Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185185|0|Emergency|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|System emergency  Critical issue, system is Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185234|0|Emergency|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|System emergency  Critical issue, system is Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185333|0|Emergency|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|System emergency  Critical issue, system is Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185332|3|Error|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185339|3|Error|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.18|10.114.8.18|10.114.8.18|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185336|3|Error|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185337|3|Error|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185234|3|Error|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185335|3|Error|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.10|10.114.8.10|10.114.8.10|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185333|3|Error|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185185|3|Error|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185334|3|Error|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185283|3|Error|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185338|3|Error|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.17|10.114.8.17|10.114.8.17|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185333|6|Informational|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185332|6|Informational|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185339|6|Informational|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.18|10.114.8.18|10.114.8.18|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185234|6|Informational|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185336|6|Informational|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185335|6|Informational|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.10|10.114.8.10|10.114.8.10|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185334|6|Informational|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185185|6|Informational|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185283|6|Informational|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185337|6|Informational|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185338|6|Informational|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.17|10.114.8.17|10.114.8.17|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185339|5|Notice|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.18|10.114.8.18|10.114.8.18|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185283|5|Notice|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185185|5|Notice|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185335|5|Notice|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.10|10.114.8.10|10.114.8.10|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185334|5|Notice|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185333|5|Notice|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185234|5|Notice|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185336|5|Notice|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185332|5|Notice|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185338|5|Notice|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.17|10.114.8.17|10.114.8.17|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185337|5|Notice|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185339|4|Warning|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.18|10.114.8.18|10.114.8.18|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185337|4|Warning|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185336|4|Warning|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185332|4|Warning|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185335|4|Warning|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.10|10.114.8.10|10.114.8.10|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185338|4|Warning|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.17|10.114.8.17|10.114.8.17|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185333|4|Warning|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185185|4|Warning|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185283|4|Warning|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185334|4|Warning|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185234|4|Warning|2015-08-26|26|8|3|2015|35|2015|20|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|11
172.25.124.232|0|185335|1|Alert|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.10|10.114.8.10|10.114.8.10|System encounter Critical issue, change state to Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|12
172.25.124.232|0|185185|1|Alert|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|System encounter Critical issue, change state to Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|12
172.25.124.232|0|185338|1|Alert|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.17|10.114.8.17|10.114.8.17|System encounter Critical issue, change state to Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|12
172.25.124.232|0|185334|1|Alert|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|System encounter Critical issue, change state to Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|12
172.25.124.232|0|185234|1|Alert|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|System encounter Critical issue, change state to Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|12
172.25.124.232|0|185332|1|Alert|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|System encounter Critical issue, change state to Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|12
172.25.124.232|0|185337|1|Alert|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|System encounter Critical issue, change state to Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|12
172.25.124.232|0|185339|1|Alert|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.18|10.114.8.18|10.114.8.18|System encounter Critical issue, change state to Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|12
172.25.124.232|0|185333|1|Alert|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|System encounter Critical issue, change state to Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|12
172.25.124.232|0|185283|1|Alert|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|System encounter Critical issue, change state to Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|12
172.25.124.232|0|185336|1|Alert|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|System encounter Critical issue, change state to Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|12
172.25.124.232|0|185333|2|Critical|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|12
172.25.124.232|0|185283|2|Critical|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|12
172.25.124.232|0|185339|2|Critical|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.18|10.114.8.18|10.114.8.18|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|12
172.25.124.232|0|185185|2|Critical|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|12
172.25.124.232|0|185338|2|Critical|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.17|10.114.8.17|10.114.8.17|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|12
172.25.124.232|0|185336|2|Critical|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|12
172.25.124.232|0|185337|2|Critical|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|12
172.25.124.232|0|185332|2|Critical|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|12
172.25.124.232|0|185234|2|Critical|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|12
172.25.124.232|0|185335|2|Critical|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.10|10.114.8.10|10.114.8.10|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|12
172.25.124.232|0|185334|2|Critical|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|12
172.25.124.232|0|185185|7|Debug|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|12
172.25.124.232|0|185335|7|Debug|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.10|10.114.8.10|10.114.8.10|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|12
172.25.124.232|0|185283|7|Debug|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|12
172.25.124.232|0|185338|7|Debug|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.17|10.114.8.17|10.114.8.17|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|12
172.25.124.232|0|185336|7|Debug|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|12
172.25.124.232|0|185333|7|Debug|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|12
172.25.124.232|0|185339|7|Debug|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.18|10.114.8.18|10.114.8.18|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|12
172.25.124.232|0|185334|7|Debug|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|12
172.25.124.232|0|185234|7|Debug|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|12
172.25.124.232|0|185337|7|Debug|2015-08-26|26|8|3|2015|35|2015|21|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|12
